,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44
train_losses,22.165762672424318,10.205519828796387,7.828419227600097,6.314589138031006,5.134605522155762,4.273920612335205,3.5345308208465576,2.87295259475708,2.3147163867950438,1.9162339925765992,1.611486144065857,1.393130488395691,1.1275891494750976,0.9509955978393555,0.8549431896209717,0.7390476131439209,0.665448191165924,0.6564205884933472,0.5949323940277099,0.5107607042789459,0.4967382097244263,0.48143610000610354,0.4459838938713074,0.41295549750328064,0.39670020937919614,0.38828227043151853,0.40034095287322996,0.3896384358406067,0.37346718192100525,0.38697124242782593,0.3743532609939575,0.3619966638088226,0.39861548542976377,0.38320351600646974,0.3696794307231903,0.3411847198009491,0.33635186672210693,0.3249975371360779,0.32937037825584414,0.3030895519256592,0.3102604615688324,0.30995558500289916,0.30011300802230834,0.2926164251565933,0.28815965116024017
train_acces,0.3912890625,0.5499391951650944,0.6392180129716981,0.6982790389150944,0.7400246904481133,0.7764106721698113,0.8115868219339624,0.8429370577830189,0.8728825176886792,0.8976698850235849,0.9168842128537736,0.9311243366745283,0.9487698997641509,0.9617589180424528,0.9713583431603773,0.9772110849056603,0.9808582694575472,0.9842666568396227,0.9874922612028301,0.9906301591981133,0.9925361143867925,0.993470297759434,0.9936084905660377,0.9952262676886793,0.9952686468160377,0.9958335790094339,0.9960532134433963,0.9956511645047169,0.9964290978773584,0.9965772405660377,0.9965919811320755,0.9965658166273584,0.9948636497641509,0.9954248968160377,0.9956902270047169,0.9966048791273585,0.99724609375,0.9973080041273584,0.997174602004717,0.9978515625,0.9979134728773584,0.9973651238207547,0.9976676739386793,0.9979639593160377,0.9975895489386792
eval_losses,8.746120643615722,7.094374752044677,3.8195367813110352,5.135298156738282,3.6171736240386965,3.160085582733154,3.1465874671936036,3.0908742427825926,3.449213075637817,3.3676809787750246,3.270081901550293,3.3058522224426268,3.8396209716796874,3.2427992820739746,3.4250152111053467,3.4152063846588137,3.1028751850128176,3.101911211013794,3.400126647949219,3.3603060722351072,3.1460623264312746,3.2354624271392822,3.1190140724182127,3.4167125701904295,3.3081829071044924,3.209211587905884,3.577445077896118,3.1222408294677733,3.0465817928314207,3.3873292922973635,3.286947774887085,3.4436919689178467,3.2453246116638184,3.219373273849487,3.1674469470977784,3.4607871055603026,3.0309157848358153,3.2045432567596435,3.1400158405303955,3.06917085647583,3.3996331691741943,3.01121826171875,3.137345552444458,2.9990211486816407,3.222685670852661
eval_acces,0.13988177544247787,0.29156353705752214,0.5553278830199115,0.520245091261062,0.6010119952986726,0.6334684388827434,0.6299726908185841,0.6697352046460177,0.6668452710176991,0.6793616910951327,0.6668781111725663,0.6894073216261062,0.6593404314159292,0.6863419524336283,0.6853584762168141,0.6847906872234513,0.6947334762168141,0.7039900788163717,0.6909767353429204,0.7003742049225663,0.7055456650995575,0.6998617256637167,0.712804203539823,0.691222172289823,0.6997191302544248,0.7071582895464601,0.6855615666482301,0.7077589186946903,0.7119434457964602,0.7011053304756637,0.7054410951327433,0.695477564988938,0.6985083655973451,0.7056822110066372,0.7077502765486725,0.6952027447455752,0.7114292381084071,0.7066319828539823,0.7099972345132743,0.7110005876659292,0.699815922289823,0.715854016869469,0.7156733960176991,0.7154633918694691,0.7070295215707965
