,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29
train_losses,3.093345532417297,1.123429048061371,0.7919976377487182,0.6273005509376526,0.5166456174850463,0.4421693444252014,0.36877372980117795,0.3103973340988159,0.2538167703151703,0.19193429946899415,0.14660101592540742,0.11030986368656158,0.08605351015925407,0.05878742024302483,0.03849917270243168,0.03122346356511116,0.03464070778340101,0.0594959019869566,0.035165846943855286,0.00953809216618538,0.005640456415712833,0.0029817366832867263,0.0024677018797956405,0.002526997954118997,0.0025424438645131886,0.002490536426194012,0.0029921373981051146,0.028247175184078516,0.48077440083026884,0.10600737512111663
train_acces,0.2904606426886792,0.6068374115566038,0.7282116008254716,0.7873842865566038,0.8253316627358491,0.8516590507075472,0.8771237470518868,0.8963502358490567,0.9157690890330188,0.9380855689858492,0.952922685731132,0.9647177181603773,0.9726584610849056,0.9810926444575472,0.9892272258254716,0.9904919663915095,0.9889943248820755,0.9802951798349057,0.9885775353773585,0.9972884728773584,0.9985580041273585,0.99927734375,0.999453125,0.9993587853773584,0.9993473614386792,0.99951171875,0.9991439416273584,0.9935432635613207,0.8702185288915095,0.9634916715801887
eval_losses,1.285277247428894,0.8596352815628052,0.6960510015487671,0.6251338481903076,0.5690259575843811,0.5275866389274597,0.5391494750976562,0.5093091547489166,0.5431548833847046,0.5474106669425964,0.5962544441223144,0.6605401515960694,0.7113190054893493,0.7572027802467346,0.8144349098205567,0.8814718365669251,0.9380164384841919,0.7860341548919678,0.849974513053894,0.986029851436615,1.0334163427352905,1.1039873838424683,1.1303782701492309,1.126543354988098,1.1482648372650146,1.1997561931610108,1.2570510625839233,2.1854928970336913,0.5541452646255494,0.6412173748016358
eval_acces,0.5380764311393805,0.7038448907632743,0.7621076465707965,0.790790064988938,0.8078989214601769,0.8249204922566372,0.8241383780420353,0.8382596446349557,0.8358761407632743,0.8449434803650442,0.8436678996128318,0.8400891869469026,0.8446764380530973,0.8470806830752213,0.8504839601769911,0.8495730779867257,0.8347180931969026,0.8386701465707965,0.8534015486725665,0.8553347967367257,0.8568048257743364,0.8543711974557523,0.8585565887721239,0.8592341330199116,0.8565256844579647,0.8594216675884956,0.8481151479535398,0.7573829853429204,0.842848624170354,0.8550340500553097
