,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29
train_losses,3.3696204805374146,0.7595516395568848,0.4625090527534485,0.23275922536849974,0.07694860890507699,0.03027395449578762,0.01965308591723442,0.01981075920164585,0.03768480826169252,0.06909594431519508,0.07323539048433304,0.05813703402876854,0.03288499504327774,0.019349948316812516,0.014095433633774518,0.010528349820524453,0.010409375866875053,0.01151989484205842,0.017622693618759514,0.01923668146133423,0.019335501864552497,0.019188989400863648,0.018039215840399265,0.016314763687551023,0.013522234447300434,0.00992703041061759,0.00696889566257596,0.005771888205781579,0.004355421541258692,0.006625686050392687
train_acces,0.4159791420990566,0.7430166568396227,0.8440322818396226,0.9283918042452831,0.9809330778301887,0.9929510613207547,0.9946698113207547,0.9946650206367924,0.9883501621462264,0.9766561025943397,0.9756714327830188,0.980741450471698,0.9890466538915095,0.9934264445754717,0.9956430571933963,0.9966815300707548,0.9966115123820756,0.9964161998820755,0.9943558372641509,0.993548422759434,0.993470297759434,0.9935631633254717,0.9942677623820755,0.9947088738207548,0.9958579009433963,0.9964438384433962,0.9976872051886793,0.9980582989386793,0.998639445754717,0.9977800707547169
eval_losses,1.375206184387207,0.7410367488861084,0.6806112766265869,0.8362962603569031,0.9736297607421875,1.1108343601226807,1.2554311990737914,1.3012768030166626,1.319639801979065,1.1890862464904786,1.121014380455017,1.1232933759689332,1.1746876955032348,1.2013501167297362,1.2707270622253417,1.2761559009552002,1.3264018297195435,1.3743832111358643,1.3711452960968018,1.3187535524368286,1.3182595491409301,1.2893462181091309,1.317492914199829,1.27833890914917,1.265056586265564,1.333754563331604,1.374226188659668,1.4080034971237183,1.4374257564544677,1.4819728136062622
eval_acces,0.6037066164269912,0.7540557591261062,0.7760396501659292,0.7767362071349557,0.7773670837942478,0.7773722690818584,0.7761243431969026,0.7775744952986725,0.7720417934181416,0.7747761684181416,0.7787792104535398,0.789325221238938,0.7935365389933628,0.7973710591814159,0.7971109305862832,0.8000933351769911,0.7960557245575222,0.7986336767146017,0.7950999032079646,0.7974350110619468,0.7951716330199116,0.799143563329646,0.8015305240597345,0.802891662057522,0.8060477737831858,0.8072991565265486,0.806602599557522,0.8095383365597344,0.8075203954646017,0.8051308420907081
